mention_pair,sentence1,sentence2,im_rationale,event_type1,event_type2,lemma1,lemma2,triger_1,trigger2,has_pron,within_doc,pos_tag1,pos_tag2,len_men1,len_men2,topic
"('38_7ecbplus.xml_26', '38_3ecb.xml_17')","The temblor struck at 2 : 09 a . m . and was centered in Geyserville , about 20 miles north of Santa Rosa , <m> according to </m> the U . S . Geological Survey .","The 4.2-magnitude earthquake was recorded at approximately 9:27 a.m. Sunday , <m> according to </m> the US Geological Survey , which originally had rated the quake as 4.4 in magnitude ."," Okay, let me see...As I read through both documents, I notice that the event trigger-words are different in each document. In Document A, the event trigger-word is ""temblor,"" while in Document B, it's ""4.2-magnitude earthquake."" Additionally, the locations mentioned in each document are different. Document A mentions Geyserville, while Document B mentions Santa Rosa.Now, let me think about the common context, actions, actors, objects, and locations mentioned in each document. In Document A, there are no actors or objects mentioned, only a location (Geyserville) and a time (2:09 a.m.). In Document B, there are also no actors or objects mentioned, only a location (Santa Rosa) and a time (9:27 a.m.).Based on this information, it seems that the events described in each document are not the same event. The time and location mentioned in each document are different, which suggests that they are referring to two separate events.For instance, it's possible that the temblor described in Document A occurred at 2:09 a.m. in Geyserville, while the 4.2-magnitude earthquake described in Document B occurred at 9:27 a.m. in Santa Rosa. Alternatively, it's possible that the events occurred at different times and locations altogether.In conclusion, based on the information provided in each document, it appears that the events are not the same event. I have made this decision based on the common context, actions, actors, objects, and locations mentioned in each document, as well as the different event trigger-words used in each document.",action_reporting,action_reporting,accord,accord,according to,according to,1,0,VERB,VERB,2,2,38
"('37_6ecb.xml_16', '37_1ecb.xml_73')","A series of powerful earthquakes rocked Manokwari , the capital of West Papua , on Sunday , killing four people , injuring dozens and <m> destroying </m> hundreds of buildings .","Indonesia 's West Papua province was hit by a magnitude 6.1 earthquake today , the latest powerful tremor to shake the region where five people were killed and hundreds injured at the weekend when buildings were <m> destroyed </m> ."," As I read through the two documents, A and B, I notice that they both mention earthquakes in West Papua, but there are some key differences in the language used. In document A, the language is more descriptive, using words like ""powerful"" and ""hundreds of buildings,"" to convey the severity of the damage. In contrast, document B is more concise, using phrases like ""Indonesia's West Papua province"" and ""hundreds injured"" to provide a brief overview of the event.My first thought is that these documents could be referring to two separate events, given the differences in language and tone. However, I notice that both documents use the phrase ""destroyed"" in relation to buildings, which suggests that they may be referring to the same event.To further investigate, I look for common entities mentioned in both documents. I notice that the pronouns used in both documents are inconsistent, with document A using ""hundreds of buildings"" and document B using ""hundreds injured."" This suggests that the entities being referred to are different.I also notice that the locations mentioned in both documents are the same: Manokwari, the capital of West Papua. This further suggests that the events are not the same, as the location is consistent but the language and tone are different.Based on my analysis, I conclude that documents A and B are not referring to the same event. While they share some similarities in terms of location, they use different language and tone to describe the event, which suggests that they are describing separate incidents.",action_occurrence,action_occurrence,destroy,destroy,destroying,destroyed,1,0,VERB,VERB,1,1,37
"('37_9ecbplus.xml_25', '37_4ecbplus.xml_40')","A 6 . 1 - magnitude earthquake which hit the Indonesian province of Aceh on Tuesday <m> killed </m> at least one person , injured dozens and destroyed buildings , sparking panic in a region devastated by the quake - triggered tsunami of 2004 .","A 6 . 1 - magnitude earthquake which hit the Indonesian province of Aceh on Tuesday <m> killed </m> a child , injured dozens and destroyed buildings , sparking panic in a region devastated by the quake - triggered tsunami of 2004 ."," Okay, let me think this through...Firstly, both documents use the same magnitude of earthquake (6.1) and the same location (Indonesian province of Aceh). This suggests that they are referring to the same event.However, there are some discrepancies in the details provided in each document. In document A, the earthquake ""killed at least one person, injured dozens, and destroyed buildings, sparking panic in a region devastated by the quake-triggered tsunami of 2004."" In contrast, document B states that ""a child was killed, injured dozens, and destroyed buildings, sparking panic in a region devastated by the quake-triggered tsunami of 2004.""Notice that in document B, the phrase ""a child was killed"" specifically refers to a single individual, whereas in document A, the phrase ""at least one person"" could refer to multiple individuals. Additionally, document B mentions ""dozens"" of people being injured, whereas document A only mentions ""dozens"" of buildings being destroyed.Furthermore, the language used in each document is slightly different. Document A uses more formal language and sticks to basic facts, while document B uses more emotive language and provides more context.Based on these differences, it seems that the two documents are not referring to the same event. The event described in document A appears to be a more widespread and severe earthquake than the one described in document B, which focuses on a specific child who was killed and the damage caused to a specific location.Therefore, I conclude that the two documents are not talking about the same event.",action_occurrence,action_occurrence,kill,kill,killed,killed,1,0,VERB,VERB,1,1,37
"('41_10ecbplus.xml_13', '41_10ecbplus.xml_11')","A government official initially reported deaths , but an American activist who spoke to aid workers at the camp later <m> said </m> there were no casualties .","A government official initially <m> reported </m> deaths , but an American activist who spoke to aid workers at the camp later said there were no casualties ."," Okay, let me reason this out. Both documents A and B are referring to the same event, but they are not talking about the same event. Here's my reasoning:1. Common context: Both documents are discussing the same event, which is a humanitarian crisis in a remote camp.2. Actions: Both documents mention the same actions, which are:* A government official reported deaths.* An American activist spoke to aid workers at the camp.3. Actors: Both documents mention the same actors, which are:* A government official.* An American activist.4. Objects: Both documents mention the same objects, which are:* Deaths.* The camp.5. Locations: Both documents mention the same location, which is:* The remote camp.Now, let's analyze the event trigger words:* In document A, the event trigger word is ""said"" which implies that the American activist is the one speaking.* In document B, the event trigger word is ""reported"" which implies that the government official is the one speaking.Based on the above analysis, it's clear that the two documents are not talking about the same event. The American activist in document A is speaking, while the government official in document B is reporting. Therefore, the events are not the same.So, to answer the question, the events in documents A and B are not the same event.",action_reporting,action_reporting,say,report,said,reported,1,1,VERB,VERB,1,1,41
"('41_10ecbplus.xml_5', '41_10ecbplus.xml_3')",South Sudan warns of <m> war </m> after Sudan bombs refugee camp,South Sudan <m> warns </m> of war after Sudan bombs refugee camp," Okay, let's break this down.In document A, we have the phrase ""South Sudan warns of war"" after Sudan bombs a refugee camp. This implies that South Sudan is warning of the potential for war to break out, possibly in response to the bombing of the refugee camp.In document B, we have the phrase ""South Sudan warns of war"" without any mention of Sudan bombing a refugee camp. This suggests that South Sudan is warning of the potential for war to break out, but without any specific trigger event mentioned.Based on these differences, it appears that the two documents are not referring to the same event. The event trigger-word ""war"" is used differently in each document, with document A mentioning Sudan bombing a refugee camp and document B not mentioning any such event. Therefore, it is likely that the two events are not the same.To further confirm this, let's look at the actors involved in each document. In document A, the actors mentioned are South Sudan and Sudan, with Sudan being the entity that bombed the refugee camp. In document B, the actors mentioned are South Sudan and no other entities. This suggests that the events described in each document may be unrelated.Additionally, the locations mentioned in each document are different. Document A mentions a refugee camp, while document B does not mention any specific location.Based on these observations, it appears that the two documents are not referring to the same event. The use of different trigger words, actors, and locations suggests that they are describing separate events.",action_occurrence,action_occurrence,war,warn,war,warns,1,1,NOUN,NOUN,1,1,41
"('41_11ecbplus.xml_21', '41_10ecbplus.xml_10')","A refugee camp was the target of an air strike in South Sudan's Unity state on Thursday , less than 50 km ( 30 miles ) from the tense border with Sudan , a Reuters witness <m> said </m> .","Military aircraft from Sudan crossed the new international border with South Sudan and dropped bombs Thursday in and around a camp filled with refugees , officials <m> said </m> ."," Okay, let me think this through...Both documents mention an air strike in a refugee camp, which suggests that the event being referred to is the same. However, there are some key differences in the language used in each document that suggest they are not talking about the same event.Firstly, the location of the air strike is different in each document. Document A states that it occurred in South Sudan's Unity state, while document B mentions that the bombs were dropped in and around a camp filled with refugees, which could be located in any number of places in South Sudan or Sudan.Secondly, the language used to describe the entities involved in the event is different. In document A, the entity being referred to is a ""Reuters witness,"" while in document B, it is ""officials."" This could suggest that the sources of the information are different, and therefore the events being described may not be the same.Thirdly, the time frame of the event is different in each document. Document A states that the air strike occurred on Thursday, while document B mentions that it occurred on Thursday ""in and around a camp filled with refugees."" This could suggest that the event described in document A occurred at a different time than the event described in document B.Based on these differences, it seems unlikely that the two events are the same. Therefore, I would conclude that document A and document B are referring to different events.Here's my reasoning:* Location: Document A states that the air strike occurred in South Sudan's Unity state, while document B mentions that the bombs were dropped in and around a camp filled with refugees, which could be located in any number of places in South Sudan or Sudan.* Entities: Document A refers to a ""Reuters witness,"" while document B refers to ""officials."" This could suggest that the sources of the information are different, and therefore the events being described may not be the same.* Time frame: Document A states that the air strike occurred on Thursday, while document B mentions that it occurred on Thursday ""in and around a camp filled with refugees."" This could suggest that the event described in document A occurred at a different time than the event described in document B.In conclusion, based on the differences in language and context, it seems unlikely that document A and document B are referring to the same event. Therefore, I would conclude that they are different events.",action_reporting,action_reporting,say,say,said,said,1,0,VERB,VERB,1,1,41
"('41_3ecbplus.xml_6', '41_2ecbplus.xml_8')",South Sudanese officials have <m> condemned </m> Sudan after an aerial bombardment of a refugee camp in their territory .,UNHCR <m> condemns </m> air attack on refugee camp in South Sudan," Inner Monologue:Okay, let's see... Both documents are talking about an aerial bombardment of a refugee camp, but there are some key differences in the language used. In Document A, the phrase ""South Sudanese officials have condemned Sudan"" implies that the officials are from South Sudan and are condemning the actions of Sudan. In contrast, Document B uses the more general term ""UNHCR condemns air attack"" which could refer to any party, including Sudan or South Sudan.Let's look at the context of each document. Document A is specifically mentioning a refugee camp in South Sudan, which suggests that the event being referred to is happening within South Sudan. Document B, on the other hand, uses more general language and does not specify the location of the event.Now, let's look at the actors involved. In Document A, the actors are specifically identified as ""South Sudanese officials"" which suggests that they are referring to individuals or groups within South Sudan. In Document B, the actor is simply referred to as ""UNHCR"" which could be interpreted as either a specific organization or a more general term for the United Nations.Moving on to the objects of the action, both documents mention a refugee camp, but Document A specifically identifies it as a camp in South Sudan. Document B does not provide any specific location information.Finally, let's look at the actions described in each document. Both documents describe an aerial bombardment of a refugee camp, but Document A specifically mentions that it was carried out by Sudan, while Document B does not provide any information about the perpetrator.Based on this analysis, it seems that the two events are not the same. While both documents describe an aerial bombardment of a refugee camp, the context, actors, and location information suggest that they are referring to different events. Document A appears to be referring to an event within South Sudan, specifically the bombardment of a refugee camp by Sudan, while Document B is using more general language to describe an event that could be happening anywhere. Therefore, I conclude that the two events are not the same.",action_occurrence,action_occurrence,condemn,condemn,condemned,condemns,1,0,VERB,VERB,1,1,41
"('41_3ecbplus.xml_6', '41_2ecbplus.xml_9')",South Sudanese officials have <m> condemned </m> Sudan after an aerial bombardment of a refugee camp in their territory .,"The UN refugee agency on Friday strongly <m> condemned </m> the aerial bombing of a temporary refugee camp in South Sudan sheltering more than 20 , 000 civilians fleeing from conflict in neighbouring Sudan's Nuba Mountains ."," As I read through both documents A and B, I notice that there are some common elements that can help me determine whether they are referring to the same event.Firstly, both documents mention the bombardment of a refugee camp, which suggests that the event in question involves some form of violence or conflict.Secondly, both documents use the term ""Sudan"" to refer to the country where the event took place. This suggests that the event is located in Sudan, and not in South Sudan.Thirdly, both documents use the term ""refugee camp"" to describe the location where the event occurred. This implies that the event involves people who are displaced or seeking refuge from conflict in their home country.Fourthly, both documents use the term ""condemned"" to express their reaction to the event. This suggests that the event is serious and reprehensible, and that both documents are expressing their strong disapproval of it.Based on these common elements, I reason that the event in document A and the event in document B are not the same event. While both documents express their condemnation of the bombardment of a refugee camp, the specific location of the event (Sudan vs South Sudan) and the number of civilians affected (more than 20,000 vs unspecified) suggest that these are two separate events.Therefore, I conclude that document A and document B are not referring to the same event.",action_occurrence,action_occurrence,condemn,condemn,condemned,condemned,1,0,VERB,VERB,1,1,41
"('41_4ecbplus.xml_26', '41_10ecbplus.xml_7')","Four bombs were dropped within just a few moments - two landed inside the camp itself , while the other two bombs were <m> dropped </m> near the airstrip where a UN helicopter was delivering much needed food aid .","Military aircraft from Sudan crossed the new international border with South Sudan and <m> dropped </m> bombs Thursday in and around a camp filled with refugees , officials said ."," Okay, let me go through the reasoning process to determine if Documents A and B are referring to the same event or not:1. Common context: Both documents mention a bombing incident in a camp filled with refugees.2. Actions: In Document A, four bombs were dropped, two inside the camp and two near the airstrip. In Document B, military aircraft from Sudan crossed the border and dropped bombs.3. Actors: In Document A, the actors are not explicitly mentioned, but the use of the term ""UN helicopter"" suggests that the aid delivery was conducted by the United Nations. In Document B, the actors are described as ""Military aircraft from Sudan.""4. Objects: In Document A, the bombs are the objects that were dropped, while in Document B, the objects dropped are not specified.5. Locations: In Document A, the location of the bombings is the camp itself and near the airstrip. In Document B, the location is a camp filled with refugees.6. Pronouns: In Document A, the pronoun ""they"" is used to refer to the bombs, while in Document B, the pronoun ""it"" is used to refer to the bombs.Based on the above analysis, I have come to the following conclusion:Documents A and B are not referring to the same event. The event trigger words ""dropped"" in Document A and ""dropped"" in Document B do not match. In Document A, the bombs were dropped inside the camp and near the airstrip, while in Document B, the bombs were dropped in and around a camp filled with refugees. Additionally, the actors and locations mentioned in the two documents are different. Therefore, the two events are not the same.",action_occurrence,action_occurrence,drop,drop,dropped,dropped,1,0,VERB,VERB,1,1,41
"('41_5ecbplus.xml_18', '41_11ecbplus.xml_21')","A refugee camp in South Sudan's Unity state was bombed Thursday , South Sudan officials and witnesses <m> said </m> , threatening to raise tensions with Sudan in the violence - plagued border region .","A refugee camp was the target of an air strike in South Sudan's Unity state on Thursday , less than 50 km ( 30 miles ) from the tense border with Sudan , a Reuters witness <m> said </m> ."," Okay, let's dive into this inner monologue!As I read through both documents, I notice that the event trigger words ""said"" are used in both documents. However, the entities being referred to by the pronouns are different. In Document A, the pronoun ""they"" refers to South Sudan officials and witnesses, while in Document B, the pronoun ""a Reuters witness"" refers to a single individual.Next, I look at the context of each document. Document A mentions a refugee camp in Unity state being bombed, while Document B mentions an air strike on a refugee camp located near the border with Sudan. While the locations are close, they are not the same location.I then consider the actions described in each document. In Document A, the actions involve the bombing of a refugee camp, while in Document B, the action involves an air strike on a refugee camp. These are different actions, indicating that the events described in each document are not the same.Furthermore, I notice that the language used in each document is different. Document A uses more formal language, while Document B uses more casual language. This suggests that the authors of the two documents may have different perspectives or purposes for reporting the event.Based on these observations, I conclude that the two events are not the same event. The entities referred to by the pronouns, the locations, the actions, and the language used in each document are different, indicating that the events described are distinct. Therefore, the answer to the question is no, they are not talking about the same event.",action_reporting,action_reporting,say,say,said,said,1,0,VERB,VERB,1,1,41
"('41_6ecbplus.xml_9', '41_10ecbplus.xml_4')","Nevertheless , on Thursday afternoon an Antonov bomber dropped four bombs on the South Sudanese area of Yida , <m> hitting </m> a refugee camp of roughly 21 , 000 people , some of them northern Sudanese who had crossed the border since the rebellion in Sudan began .",South Sudan warns of war after Sudan <m> bombs </m> refugee camp," Okay, let's dive into this inner monologue!As I read through both documents, I notice that the event trigger words in each document are different. In Document A, the event trigger word is ""hitting,"" which refers to the Antonov bomber dropping bombs on a refugee camp. In Document B, the event trigger word is ""bombs,"" which refers to Sudan bombing a refugee camp.Now, let's think about the common context, actions, actors, objects, and locations mentioned in both documents. In both documents, the event is taking place in South Sudan, specifically in the area of Yida. The actors involved are the Sudanese government and the refugees living in the camp. The actions mentioned are the Sudanese government dropping bombs on the refugee camp, and the refugees being hit by the bombs.However, there are some differences in the details mentioned in each document. For example, Document A mentions that the bombs were dropped by an Antonov bomber, while Document B simply refers to ""Sudan"" bombing the camp. Additionally, Document A mentions that some of the refugees are northern Sudanese who had crossed the border since the rebellion in Sudan began, while Document B does not provide any information about the refugees' origins.Based on these differences, I decide that the two events are not the same event. The event described in Document A is specifically about the Sudanese government dropping bombs on a refugee camp in South Sudan, while the event described in Document B is more general, simply referring to ""Sudan"" bombing a refugee camp without providing any additional details.So, to answer the question, Documents A and B are not talking about the same event.",action_occurrence,action_occurrence,hit,bomb,hitting,bombs,1,0,VERB,VERB,1,1,41
