pairs,scores_lh_prev,coref_label
"('41_6ecb.xml_89', '41_4ecb.xml_92')",0,0
"('41_6ecb.xml_89', '41_6ecb.xml_113')",0,0
"('41_6ecb.xml_89', '41_6ecb.xml_59')",0,0
"('41_6ecb.xml_89', '41_6ecb.xml_60')",0,0
"('41_6ecb.xml_89', '41_6ecb.xml_63')",0,0
"('41_6ecb.xml_93', '41_4ecb.xml_77')",0,0
"('41_7ecb.xml_121', '41_6ecb.xml_64')",0,0
"('41_7ecb.xml_72', '41_1ecb.xml_55')",0,0
"('41_7ecb.xml_72', '41_2ecb.xml_16')",0,0
"('41_7ecb.xml_72', '41_4ecb.xml_109')",0,0
"('41_7ecb.xml_72', '41_4ecb.xml_82')",1,0
"('41_7ecb.xml_72', '41_5ecb.xml_61')",0,0
"('41_7ecb.xml_72', '41_6ecb.xml_74')",0,0
"('41_7ecb.xml_78', '41_4ecb.xml_98')",0,0
"('41_7ecb.xml_81', '41_1ecb.xml_71')",0,0
"('41_7ecb.xml_84', '41_2ecb.xml_17')",0,0
"('41_7ecb.xml_84', '41_3ecb.xml_20')",0,0
"('41_7ecb.xml_84', '41_4ecb.xml_113')",0,0
"('41_7ecb.xml_84', '41_4ecb.xml_128')",0,0
"('41_7ecb.xml_84', '41_4ecb.xml_67')",0,0
"('41_7ecb.xml_84', '41_6ecb.xml_113')",0,0
"('41_7ecb.xml_84', '41_6ecb.xml_59')",0,0
"('41_7ecb.xml_84', '41_6ecb.xml_60')",0,0
"('41_7ecb.xml_91', '41_2ecb.xml_17')",0,0
"('41_7ecb.xml_91', '41_4ecb.xml_113')",0,0
"('41_7ecb.xml_91', '41_4ecb.xml_128')",0,0
"('41_7ecb.xml_91', '41_4ecb.xml_67')",0,0
"('41_7ecb.xml_91', '41_4ecb.xml_92')",0,0
"('41_7ecb.xml_91', '41_6ecb.xml_59')",0,0
"('41_7ecb.xml_91', '41_6ecb.xml_60')",0,0
"('41_7ecb.xml_91', '41_6ecb.xml_63')",0,0
"('41_7ecb.xml_91', '41_7ecb.xml_68')",0,0
"('41_7ecb.xml_93', '41_7ecb.xml_91')",0,0
"('41_7ecb.xml_94', '41_1ecb.xml_75')",0,0
"('41_7ecb.xml_94', '41_5ecb.xml_58')",0,0
"('41_7ecb.xml_94', '41_6ecb.xml_89')",0,0
"('41_7ecb.xml_94', '41_7ecb.xml_84')",0,0
"('41_7ecb.xml_94', '41_7ecb.xml_91')",0,0
"('41_7ecb.xml_96', '41_1ecb.xml_69')",0,0
"('41_7ecb.xml_96', '41_1ecb.xml_73')",1,0
"('41_8ecb.xml_52', '41_1ecb.xml_71')",0,0
"('41_8ecb.xml_52', '41_1ecb.xml_74')",1,0
"('41_8ecb.xml_52', '41_1ecb.xml_75')",0,0
"('41_8ecb.xml_52', '41_3ecb.xml_20')",0,0
"('41_8ecb.xml_52', '41_4ecb.xml_75')",0,0
"('41_8ecb.xml_52', '41_5ecb.xml_58')",0,0
"('41_8ecb.xml_52', '41_6ecb.xml_113')",0,0
"('41_8ecb.xml_52', '41_6ecb.xml_89')",0,0
"('41_8ecb.xml_52', '41_7ecb.xml_81')",0,0
"('41_8ecb.xml_52', '41_7ecb.xml_84')",1,0
"('41_8ecb.xml_53', '41_1ecb.xml_55')",1,0
"('41_8ecb.xml_53', '41_2ecb.xml_16')",0,0
"('41_8ecb.xml_53', '41_4ecb.xml_109')",1,0
"('41_8ecb.xml_53', '41_5ecb.xml_61')",1,0
"('41_8ecb.xml_53', '41_7ecb.xml_72')",0,0
"('41_8ecb.xml_56', '41_1ecb.xml_71')",1,0
"('41_8ecb.xml_56', '41_1ecb.xml_75')",0,0
"('41_8ecb.xml_56', '41_5ecb.xml_58')",1,0
"('41_8ecb.xml_56', '41_6ecb.xml_89')",0,0
"('41_8ecb.xml_56', '41_7ecb.xml_84')",0,0
"('41_8ecb.xml_56', '41_8ecb.xml_52')",1,0
"('41_8ecb.xml_63', '41_2ecb.xml_17')",0,0
"('41_8ecb.xml_63', '41_3ecb.xml_20')",0,0
"('41_8ecb.xml_63', '41_4ecb.xml_113')",0,0
"('41_8ecb.xml_63', '41_4ecb.xml_67')",0,0
"('41_8ecb.xml_63', '41_4ecb.xml_92')",0,0
"('41_8ecb.xml_63', '41_6ecb.xml_113')",1,0
"('41_8ecb.xml_63', '41_6ecb.xml_59')",0,0
"('41_8ecb.xml_63', '41_6ecb.xml_60')",0,0
"('41_8ecb.xml_63', '41_7ecb.xml_94')",0,0
"('41_8ecb.xml_63', '41_8ecb.xml_52')",1,0
"('41_8ecb.xml_63', '41_8ecb.xml_56')",1,0
"('41_8ecb.xml_67', '41_1ecb.xml_55')",0,0
"('41_8ecb.xml_67', '41_2ecb.xml_16')",1,0
"('41_8ecb.xml_67', '41_4ecb.xml_109')",0,0
"('41_8ecb.xml_67', '41_5ecb.xml_61')",0,0
"('41_8ecb.xml_67', '41_7ecb.xml_72')",0,0
"('41_8ecb.xml_67', '41_8ecb.xml_53')",0,0
"('41_8ecb.xml_68', '41_1ecb.xml_55')",1,0
"('41_8ecb.xml_68', '41_2ecb.xml_16')",1,0
"('41_8ecb.xml_68', '41_4ecb.xml_109')",0,0
"('41_8ecb.xml_68', '41_5ecb.xml_61')",0,0
"('41_8ecb.xml_68', '41_7ecb.xml_72')",0,0
"('41_8ecb.xml_68', '41_8ecb.xml_53')",0,0
"('41_8ecb.xml_68', '41_8ecb.xml_67')",0,0
"('41_8ecb.xml_71', '41_4ecb.xml_98')",0,0
"('41_8ecb.xml_71', '41_7ecb.xml_78')",1,0
"('41_8ecb.xml_98', '41_6ecb.xml_64')",0,0
"('41_8ecb.xml_98', '41_7ecb.xml_91')",1,0
"('41_8ecb.xml_99', '41_1ecb.xml_55')",0,0
"('41_8ecb.xml_99', '41_2ecb.xml_16')",0,0
"('41_8ecb.xml_99', '41_4ecb.xml_109')",0,0
"('41_8ecb.xml_99', '41_6ecb.xml_74')",0,0
"('41_8ecb.xml_99', '41_7ecb.xml_72')",1,0
"('41_9ecb.xml_46', '41_1ecb.xml_75')",1,0
"('41_9ecb.xml_46', '41_4ecb.xml_75')",0,0
"('41_9ecb.xml_46', '41_6ecb.xml_64')",1,0
"('41_9ecb.xml_46', '41_6ecb.xml_89')",1,0
"('41_9ecb.xml_46', '41_7ecb.xml_84')",1,0
"('41_9ecb.xml_46', '41_7ecb.xml_91')",1,0
"('41_9ecb.xml_50', '41_1ecb.xml_55')",1,0
"('41_9ecb.xml_50', '41_2ecb.xml_16')",1,0
"('41_9ecb.xml_50', '41_4ecb.xml_109')",1,0
"('41_9ecb.xml_50', '41_4ecb.xml_82')",1,0
"('41_9ecb.xml_50', '41_6ecb.xml_74')",0,0
"('41_9ecb.xml_50', '41_8ecb.xml_99')",0,0
"('41_9ecb.xml_51', '41_1ecb.xml_55')",1,0
"('41_9ecb.xml_51', '41_2ecb.xml_16')",1,0
"('41_9ecb.xml_51', '41_4ecb.xml_109')",0,0
"('41_9ecb.xml_51', '41_6ecb.xml_74')",0,0
"('41_9ecb.xml_51', '41_7ecb.xml_72')",0,0
"('41_9ecb.xml_51', '41_8ecb.xml_99')",0,0
"('41_9ecb.xml_51', '41_9ecb.xml_50')",0,0
"('41_9ecb.xml_53', '41_4ecb.xml_127')",1,0
"('41_9ecb.xml_53', '41_6ecb.xml_58')",0,0
"('41_9ecb.xml_62', '41_4ecb.xml_127')",0,0
"('41_9ecb.xml_62', '41_6ecb.xml_58')",1,0
"('41_9ecb.xml_62', '41_9ecb.xml_53')",0,0
"('41_9ecb.xml_66', '41_1ecb.xml_75')",0,0
"('41_9ecb.xml_66', '41_4ecb.xml_75')",0,0
"('41_9ecb.xml_66', '41_6ecb.xml_89')",0,0
"('41_9ecb.xml_66', '41_7ecb.xml_84')",0,0
"('41_9ecb.xml_66', '41_7ecb.xml_91')",1,0
"('41_9ecb.xml_66', '41_8ecb.xml_63')",0,0
"('41_9ecb.xml_67', '41_6ecb.xml_93')",1,0
"('41_9ecb.xml_72', '41_1ecb.xml_55')",0,0
"('41_9ecb.xml_72', '41_2ecb.xml_16')",0,0
"('41_9ecb.xml_72', '41_4ecb.xml_109')",0,0
"('41_9ecb.xml_72', '41_5ecb.xml_61')",0,0
"('41_9ecb.xml_72', '41_7ecb.xml_72')",1,0
"('41_9ecb.xml_72', '41_8ecb.xml_53')",0,0
"('41_9ecb.xml_72', '41_8ecb.xml_67')",0,0
"('41_9ecb.xml_72', '41_8ecb.xml_68')",1,0
"('41_9ecb.xml_72', '41_9ecb.xml_50')",0,0
"('41_9ecb.xml_77', '41_1ecb.xml_71')",0,0
"('41_9ecb.xml_77', '41_1ecb.xml_75')",0,0
"('41_9ecb.xml_77', '41_4ecb.xml_75')",0,0
"('41_9ecb.xml_77', '41_6ecb.xml_113')",0,0
"('41_9ecb.xml_77', '41_6ecb.xml_89')",0,0
"('41_9ecb.xml_77', '41_7ecb.xml_84')",0,0
"('41_9ecb.xml_77', '41_8ecb.xml_52')",0,0
"('41_9ecb.xml_77', '41_8ecb.xml_63')",0,0
"('42_3ecb.xml_23', '42_10ecb.xml_8')",0,0
"('42_3ecb.xml_23', '42_11ecb.xml_9')",1,0
"('42_4ecb.xml_15', '42_3ecb.xml_23')",0,0
"('42_6ecb.xml_18', '42_4ecb.xml_19')",0,0
"('42_6ecb.xml_27', '42_3ecb.xml_23')",1,0
"('42_6ecb.xml_28', '42_3ecb.xml_23')",0,0
"('42_6ecb.xml_30', '42_6ecb.xml_18')",0,0
"('42_8ecb.xml_6', '42_3ecb.xml_23')",0,0
"('42_9ecb.xml_11', '42_10ecb.xml_8')",0,0
"('42_9ecb.xml_11', '42_11ecb.xml_9')",0,0
"('42_9ecb.xml_11', '42_3ecb.xml_22')",1,0
"('42_9ecb.xml_11', '42_3ecb.xml_23')",1,0
"('42_9ecb.xml_11', '42_4ecb.xml_15')",0,0
"('42_9ecb.xml_11', '42_6ecb.xml_27')",0,0
"('42_9ecb.xml_11', '42_6ecb.xml_28')",0,0
"('42_9ecb.xml_11', '42_8ecb.xml_6')",0,0
"('44_10ecbplus.xml_27', '44_10ecbplus.xml_18')",0,0
"('44_11ecbplus.xml_32', '44_10ecbplus.xml_102')",0,0
"('44_12ecbplus.xml_13', '44_10ecbplus.xml_101')",0,0
"('44_12ecbplus.xml_18', '44_11ecbplus.xml_17')",0,0
"('44_14ecbplus.xml_15', '44_10ecbplus.xml_101')",0,0
"('44_14ecbplus.xml_18', '44_10ecbplus.xml_18')",0,0
"('44_14ecbplus.xml_44', '44_11ecbplus.xml_32')",0,0
"('44_14ecbplus.xml_44', '44_11ecbplus.xml_37')",0,0
"('44_14ecbplus.xml_44', '44_12ecbplus.xml_25')",1,0
"('44_15ecbplus.xml_10', '44_10ecbplus.xml_101')",0,0
"('44_15ecbplus.xml_31', '44_11ecbplus.xml_32')",0,0
"('44_15ecbplus.xml_31', '44_11ecbplus.xml_37')",0,0
"('44_15ecbplus.xml_31', '44_12ecbplus.xml_25')",0,0
"('44_15ecbplus.xml_38', '44_14ecbplus.xml_44')",0,0
"('44_15ecbplus.xml_38', '44_15ecbplus.xml_31')",0,0
"('44_2ecbplus.xml_10', '44_10ecbplus.xml_27')",0,0
"('44_2ecbplus.xml_10', '44_14ecbplus.xml_18')",0,0
"('44_2ecbplus.xml_11', '44_12ecbplus.xml_13')",0,0
"('44_2ecbplus.xml_11', '44_14ecbplus.xml_15')",1,0
"('44_2ecbplus.xml_11', '44_15ecbplus.xml_10')",0,0
"('44_2ecbplus.xml_15', '44_10ecbplus.xml_18')",0,0
"('44_2ecbplus.xml_15', '44_2ecbplus.xml_10')",0,0
"('44_2ecbplus.xml_73', '44_11ecbplus.xml_46')",1,0
"('44_2ecbplus.xml_77', '44_11ecbplus.xml_32')",0,0
"('44_3ecbplus.xml_27', '44_10ecbplus.xml_18')",0,0
"('44_3ecbplus.xml_27', '44_2ecbplus.xml_10')",0,0
"('44_4ecbplus.xml_13', '44_10ecbplus.xml_27')",1,0
"('44_4ecbplus.xml_13', '44_14ecbplus.xml_18')",1,0
"('44_4ecbplus.xml_13', '44_2ecbplus.xml_15')",1,0
"('44_4ecbplus.xml_13', '44_3ecbplus.xml_27')",1,0
"('44_4ecbplus.xml_19', '44_10ecbplus.xml_18')",1,0
"('44_4ecbplus.xml_19', '44_2ecbplus.xml_10')",0,0
"('44_4ecbplus.xml_19', '44_4ecbplus.xml_13')",1,0
"('44_4ecbplus.xml_79', '44_11ecbplus.xml_32')",1,0
"('44_4ecbplus.xml_86', '44_12ecbplus.xml_13')",1,0
"('44_4ecbplus.xml_86', '44_14ecbplus.xml_15')",0,0
"('44_4ecbplus.xml_86', '44_15ecbplus.xml_10')",0,0
"('44_5ecbplus.xml_11', '44_10ecbplus.xml_101')",0,0
"('44_5ecbplus.xml_11', '44_2ecbplus.xml_11')",0,0
"('44_5ecbplus.xml_11', '44_4ecbplus.xml_86')",0,0
"('44_5ecbplus.xml_21', '44_11ecbplus.xml_32')",1,0
"('44_5ecbplus.xml_21', '44_11ecbplus.xml_37')",1,0
"('44_5ecbplus.xml_21', '44_12ecbplus.xml_25')",0,0
"('44_5ecbplus.xml_21', '44_15ecbplus.xml_38')",0,0
"('44_6ecbplus.xml_14', '44_2ecbplus.xml_7')",1,0
"('44_6ecbplus.xml_16', '44_11ecbplus.xml_10')",1,0
"('44_6ecbplus.xml_17', '44_2ecbplus.xml_7')",0,0
"('44_6ecbplus.xml_17', '44_6ecbplus.xml_14')",0,0
"('44_6ecbplus.xml_19', '44_12ecbplus.xml_10')",0,0
"('44_6ecbplus.xml_19', '44_12ecbplus.xml_16')",1,0
"('44_6ecbplus.xml_20', '44_10ecbplus.xml_97')",1,0
"('44_6ecbplus.xml_85', '44_12ecbplus.xml_32')",0,0
"('44_6ecbplus.xml_87', '44_2ecbplus.xml_73')",0,0
"('44_7ecbplus.xml_24', '44_10ecbplus.xml_104')",0,0
"('44_7ecbplus.xml_24', '44_14ecbplus.xml_75')",0,0
"('44_7ecbplus.xml_24', '44_2ecbplus.xml_16')",0,0
"('44_7ecbplus.xml_24', '44_4ecbplus.xml_20')",0,0
"('44_7ecbplus.xml_27', '44_10ecbplus.xml_27')",0,0
"('44_7ecbplus.xml_27', '44_14ecbplus.xml_18')",0,0
"('44_7ecbplus.xml_27', '44_2ecbplus.xml_15')",1,0
"('44_7ecbplus.xml_27', '44_3ecbplus.xml_27')",0,0
"('44_7ecbplus.xml_27', '44_4ecbplus.xml_19')",0,0
"('44_7ecbplus.xml_28', '44_12ecbplus.xml_13')",0,0
"('44_7ecbplus.xml_28', '44_14ecbplus.xml_15')",0,0
"('44_7ecbplus.xml_28', '44_15ecbplus.xml_10')",0,0
"('44_7ecbplus.xml_28', '44_5ecbplus.xml_11')",0,0
"('44_7ecbplus.xml_59', '44_14ecbplus.xml_44')",0,0
"('44_7ecbplus.xml_59', '44_15ecbplus.xml_31')",0,0
"('44_7ecbplus.xml_59', '44_5ecbplus.xml_21')",0,0
"('44_7ecbplus.xml_85', '44_11ecbplus.xml_32')",1,0
"('44_8ecbplus.xml_19', '44_10ecbplus.xml_18')",1,0
"('44_8ecbplus.xml_19', '44_2ecbplus.xml_10')",0,0
"('44_8ecbplus.xml_19', '44_4ecbplus.xml_13')",0,0
"('44_8ecbplus.xml_19', '44_7ecbplus.xml_27')",0,0
"('44_8ecbplus.xml_20', '44_7ecbplus.xml_24')",0,0
"('44_8ecbplus.xml_22', '44_10ecbplus.xml_97')",1,0
"('44_8ecbplus.xml_88', '44_11ecbplus.xml_32')",1,0
"('43_14ecbplus.xml_60', '43_13ecbplus.xml_15')",1,0
"('43_2ecbplus.xml_108', '43_1ecbplus.xml_18')",1,0
"('43_2ecbplus.xml_16', '43_1ecbplus.xml_17')",1,0
"('43_5ecbplus.xml_32', '43_14ecbplus.xml_60')",1,0
"('43_5ecbplus.xml_32', '43_4ecbplus.xml_52')",1,0
"('43_6ecbplus.xml_13', '43_5ecbplus.xml_34')",0,0
"('43_9ecbplus.xml_17', '43_1ecbplus.xml_18')",1,0
"('43_9ecbplus.xml_35', '43_6ecbplus.xml_19')",1,0
"('38_1ecb.xml_35', '38_11ecbplus.xml_1')",0,0
"('38_1ecb.xml_35', '38_11ecbplus.xml_3')",0,0
"('38_1ecb.xml_36', '38_11ecbplus.xml_1')",0,0
"('38_1ecb.xml_36', '38_11ecbplus.xml_3')",0,0
"('38_1ecb.xml_36', '38_1ecb.xml_34')",0,0
"('38_1ecb.xml_36', '38_1ecb.xml_35')",0,0
"('38_1ecb.xml_37', '38_11ecbplus.xml_1')",0,0
"('38_1ecb.xml_37', '38_11ecbplus.xml_3')",0,0
"('38_1ecb.xml_37', '38_1ecb.xml_34')",0,0
"('38_1ecb.xml_37', '38_1ecb.xml_35')",0,0
"('38_1ecb.xml_39', '38_1ecb.xml_32')",0,0
"('38_1ecb.xml_39', '38_1ecb.xml_33')",0,0
"('38_1ecb.xml_40', '38_1ecb.xml_32')",0,0
"('38_1ecb.xml_40', '38_1ecb.xml_33')",0,0
"('38_1ecb.xml_51', '38_1ecb.xml_49')",0,0
"('38_1ecb.xml_51', '38_1ecb.xml_50')",0,0
"('38_1ecb.xml_52', '38_1ecb.xml_49')",1,0
"('38_1ecb.xml_52', '38_1ecb.xml_50')",0,0
"('38_2ecb.xml_28', '38_1ecb.xml_36')",0,0
"('38_2ecb.xml_28', '38_1ecb.xml_37')",0,0
"('38_2ecb.xml_40', '38_1ecb.xml_39')",0,0
"('38_2ecb.xml_40', '38_1ecb.xml_40')",1,0
"('38_2ecb.xml_44', '38_1ecb.xml_51')",0,0
"('38_2ecb.xml_44', '38_1ecb.xml_52')",0,0
"('38_3ecb.xml_10', '38_1ecb.xml_36')",0,0
"('38_3ecb.xml_10', '38_1ecb.xml_37')",0,0
"('38_3ecb.xml_11', '38_1ecb.xml_36')",0,0
"('38_3ecb.xml_11', '38_1ecb.xml_37')",0,0
"('38_3ecb.xml_17', '38_1ecb.xml_51')",0,0
"('38_3ecb.xml_17', '38_1ecb.xml_52')",0,0
"('38_3ecbplus.xml_1', '38_1ecb.xml_34')",0,0
"('38_3ecbplus.xml_1', '38_1ecb.xml_35')",0,0
"('38_3ecbplus.xml_1', '38_1ecb.xml_36')",0,0
"('38_3ecbplus.xml_1', '38_1ecb.xml_37')",0,0
"('38_3ecbplus.xml_1', '38_2ecb.xml_28')",0,0
"('38_3ecbplus.xml_1', '38_3ecb.xml_10')",0,0
"('38_3ecbplus.xml_1', '38_3ecb.xml_11')",0,0
"('38_3ecbplus.xml_2', '38_1ecb.xml_32')",0,0
"('38_3ecbplus.xml_2', '38_1ecb.xml_33')",0,0
"('38_3ecbplus.xml_2', '38_1ecb.xml_39')",0,0
"('38_3ecbplus.xml_2', '38_1ecb.xml_40')",0,0
"('38_3ecbplus.xml_2', '38_2ecb.xml_40')",0,0
"('38_3ecbplus.xml_33', '38_1ecb.xml_32')",0,0
"('38_3ecbplus.xml_33', '38_1ecb.xml_39')",0,0
"('38_3ecbplus.xml_33', '38_2ecb.xml_40')",0,0
"('38_3ecbplus.xml_4', '38_1ecb.xml_34')",0,0
"('38_3ecbplus.xml_4', '38_1ecb.xml_36')",0,0
"('38_3ecbplus.xml_4', '38_2ecb.xml_28')",0,0
"('38_3ecbplus.xml_4', '38_3ecb.xml_10')",0,0
"('38_3ecbplus.xml_4', '38_3ecb.xml_11')",0,0
"('38_4ecb.xml_19', '38_11ecbplus.xml_14')",0,0
"('38_4ecb.xml_19', '38_1ecb.xml_49')",0,0
"('38_4ecb.xml_19', '38_1ecb.xml_50')",0,0
"('38_4ecb.xml_19', '38_1ecb.xml_51')",1,0
"('38_4ecb.xml_19', '38_1ecb.xml_52')",0,0
"('38_4ecb.xml_20', '38_11ecbplus.xml_34')",0,0
"('38_4ecb.xml_23', '38_11ecbplus.xml_1')",0,0
"('38_4ecb.xml_23', '38_11ecbplus.xml_3')",0,0
"('38_4ecb.xml_23', '38_1ecb.xml_36')",0,0
"('38_4ecb.xml_23', '38_1ecb.xml_37')",1,0
"('38_4ecb.xml_23', '38_3ecbplus.xml_1')",0,0
"('38_4ecb.xml_26', '38_1ecb.xml_52')",1,0
"('38_4ecb.xml_28', '38_1ecb.xml_39')",0,0
"('38_4ecb.xml_28', '38_1ecb.xml_40')",0,0
"('38_4ecb.xml_28', '38_3ecbplus.xml_2')",0,0
"('38_4ecbplus.xml_1', '38_1ecb.xml_34')",0,0
"('38_4ecbplus.xml_1', '38_1ecb.xml_36')",1,0
"('38_4ecbplus.xml_1', '38_3ecb.xml_10')",0,0
"('38_4ecbplus.xml_1', '38_3ecb.xml_11')",0,0
"('38_4ecbplus.xml_1', '38_4ecb.xml_23')",0,0
"('38_4ecbplus.xml_9', '38_1ecb.xml_34')",0,0
"('38_4ecbplus.xml_9', '38_1ecb.xml_36')",0,0
"('38_4ecbplus.xml_9', '38_3ecb.xml_10')",0,0
"('38_4ecbplus.xml_9', '38_3ecb.xml_11')",0,0
"('38_7ecbplus.xml_1', '38_1ecb.xml_34')",1,0
"('38_7ecbplus.xml_1', '38_1ecb.xml_36')",1,0
"('38_7ecbplus.xml_1', '38_2ecb.xml_28')",1,0
"('38_7ecbplus.xml_1', '38_3ecb.xml_10')",0,0
"('38_7ecbplus.xml_1', '38_3ecb.xml_11')",0,0
"('38_7ecbplus.xml_1', '38_4ecb.xml_23')",1,0
"('38_7ecbplus.xml_24', '38_4ecb.xml_27')",0,0
"('38_7ecbplus.xml_26', '38_1ecb.xml_49')",0,0
"('38_7ecbplus.xml_26', '38_1ecb.xml_50')",0,0
"('38_7ecbplus.xml_26', '38_1ecb.xml_51')",0,0
"('38_7ecbplus.xml_26', '38_1ecb.xml_52')",0,0
"('38_7ecbplus.xml_26', '38_2ecb.xml_44')",0,0
"('38_7ecbplus.xml_26', '38_3ecb.xml_17')",0,0
"('38_7ecbplus.xml_26', '38_4ecb.xml_26')",0,0
"('38_7ecbplus.xml_3', '38_1ecb.xml_32')",0,0
"('38_7ecbplus.xml_3', '38_1ecb.xml_39')",0,0
"('38_7ecbplus.xml_3', '38_3ecbplus.xml_2')",1,0
"('38_7ecbplus.xml_3', '38_3ecbplus.xml_33')",1,0
"('38_7ecbplus.xml_3', '38_4ecb.xml_28')",1,0
"('38_7ecbplus.xml_4', '38_2ecb.xml_30')",1,0
"('38_7ecbplus.xml_4', '38_4ecb.xml_22')",1,0
"('38_7ecbplus.xml_5', '38_1ecb.xml_32')",1,0
"('38_7ecbplus.xml_5', '38_1ecb.xml_33')",0,0
"('38_7ecbplus.xml_5', '38_1ecb.xml_39')",0,0
"('38_7ecbplus.xml_5', '38_1ecb.xml_40')",0,0
"('38_7ecbplus.xml_5', '38_2ecb.xml_40')",0,0
"('38_8ecbplus.xml_1', '38_1ecb.xml_34')",1,0
"('38_8ecbplus.xml_1', '38_1ecb.xml_35')",0,0
"('38_8ecbplus.xml_1', '38_1ecb.xml_36')",1,0
"('38_8ecbplus.xml_1', '38_1ecb.xml_37')",1,0
"('38_8ecbplus.xml_1', '38_2ecb.xml_28')",0,0
"('38_8ecbplus.xml_1', '38_4ecb.xml_23')",0,0
"('38_8ecbplus.xml_2', '38_1ecb.xml_32')",0,0
"('38_8ecbplus.xml_2', '38_1ecb.xml_33')",1,0
"('38_8ecbplus.xml_2', '38_1ecb.xml_39')",1,0
"('38_8ecbplus.xml_2', '38_1ecb.xml_40')",0,0
"('38_8ecbplus.xml_2', '38_2ecb.xml_40')",1,0
"('38_8ecbplus.xml_2', '38_4ecb.xml_28')",0,0
"('38_8ecbplus.xml_2', '38_7ecbplus.xml_3')",0,0
"('38_8ecbplus.xml_3', '38_1ecb.xml_34')",0,0
"('38_8ecbplus.xml_3', '38_1ecb.xml_35')",0,0
"('38_8ecbplus.xml_3', '38_1ecb.xml_36')",0,0
"('38_8ecbplus.xml_3', '38_1ecb.xml_37')",0,0
"('38_8ecbplus.xml_3', '38_2ecb.xml_28')",0,0
"('38_8ecbplus.xml_3', '38_3ecb.xml_10')",1,0
"('38_8ecbplus.xml_3', '38_3ecb.xml_11')",1,0
"('38_8ecbplus.xml_3', '38_4ecb.xml_23')",1,0
"('38_8ecbplus.xml_4', '38_1ecb.xml_32')",1,0
"('38_8ecbplus.xml_4', '38_1ecb.xml_33')",1,0
"('38_8ecbplus.xml_4', '38_1ecb.xml_39')",0,0
"('38_8ecbplus.xml_4', '38_1ecb.xml_40')",0,0
"('38_8ecbplus.xml_4', '38_2ecb.xml_40')",0,0
"('38_8ecbplus.xml_4', '38_4ecb.xml_28')",0,0
"('38_8ecbplus.xml_4', '38_7ecbplus.xml_3')",0,0
"('38_8ecbplus.xml_5', '38_2ecb.xml_30')",0,0
"('38_8ecbplus.xml_5', '38_4ecb.xml_22')",0,0
"('38_8ecbplus.xml_6', '38_1ecb.xml_32')",0,0
"('38_8ecbplus.xml_6', '38_1ecb.xml_33')",0,0
"('38_8ecbplus.xml_6', '38_1ecb.xml_39')",0,0
"('38_8ecbplus.xml_6', '38_1ecb.xml_40')",0,0
"('38_8ecbplus.xml_6', '38_4ecb.xml_28')",0,0
"('39_14ecb.xml_28', '39_10ecb.xml_30')",1,0
"('39_14ecb.xml_30', '39_13ecb.xml_25')",1,0
"('39_1ecb.xml_12', '39_12ecb.xml_8')",0,0
"('39_1ecb.xml_7', '39_14ecb.xml_30')",0,0
"('39_2ecb.xml_12', '39_13ecb.xml_29')",0,0
"('39_2ecb.xml_20', '39_13ecb.xml_25')",0,0
"('39_2ecb.xml_20', '39_13ecb.xml_27')",0,0
"('39_2ecb.xml_20', '39_14ecb.xml_30')",0,0
"('39_2ecb.xml_20', '39_1ecb.xml_7')",0,0
"('39_3ecb.xml_29', '39_13ecb.xml_26')",0,0
"('39_4ecb.xml_10', '39_13ecb.xml_25')",0,0
"('39_4ecb.xml_10', '39_14ecb.xml_30')",0,0
"('39_4ecb.xml_10', '39_1ecb.xml_7')",0,0
"('39_4ecb.xml_10', '39_2ecb.xml_20')",0,0
"('39_4ecb.xml_10', '39_3ecb.xml_33')",0,0
"('39_4ecb.xml_11', '39_13ecb.xml_29')",1,0
"('39_5ecb.xml_20', '39_10ecb.xml_42')",0,0
"('39_5ecb.xml_20', '39_12ecb.xml_12')",0,0
"('39_5ecb.xml_20', '39_14ecb.xml_29')",0,0
"('39_6ecb.xml_28', '39_5ecb.xml_24')",1,0
"('39_6ecb.xml_30', '39_10ecb.xml_30')",0,0
"('39_6ecb.xml_30', '39_14ecb.xml_28')",0,0
"('39_6ecb.xml_31', '39_14ecb.xml_30')",0,0
"('39_6ecb.xml_31', '39_2ecb.xml_20')",0,0
"('39_6ecb.xml_34', '39_14ecb.xml_30')",0,0
"('39_6ecb.xml_34', '39_2ecb.xml_20')",0,0
"('39_6ecb.xml_34', '39_4ecb.xml_10')",0,0
"('39_6ecb.xml_43', '39_5ecb.xml_24')",0,0
"('39_7ecb.xml_15', '39_4ecb.xml_10')",0,0
"('39_8ecb.xml_19', '39_6ecb.xml_29')",0,0
"('39_9ecb.xml_9', '39_3ecb.xml_33')",0,0
"('39_9ecb.xml_9', '39_4ecb.xml_10')",1,0
"('37_2ecb.xml_53', '37_1ecb.xml_52')",1,0
"('37_2ecb.xml_53', '37_1ecb.xml_72')",0,0
"('37_2ecb.xml_56', '37_1ecb.xml_50')",0,0
"('37_2ecb.xml_56', '37_1ecb.xml_51')",0,0
"('37_2ecb.xml_56', '37_1ecb.xml_52')",0,0
"('37_2ecb.xml_56', '37_1ecb.xml_72')",0,0
"('37_2ecb.xml_56', '37_2ecb.xml_53')",1,0
"('37_2ecb.xml_57', '37_1ecb.xml_55')",0,0
"('37_2ecb.xml_57', '37_1ecb.xml_56')",0,0
